fingerprint,brand,product_name,positive_rewrites,negative_rewrites,positive_body_rewrites,negative_body_rewrites,model,prompt_version
e5b5fea9a2df62c35ab7ab34ab6bad837dce7f4e5ccbcbe30e13c5ff27f1acf0,全家,梨山水蜜桃霜淇淋,"[{""source_index"":28,""text"":""甜度剛好，連吃三支也行""},{""source_index"":38,""text"":""意外好吃，已經吃三次""},{""source_index"":41,""text"":""水果味淡淡清甜""}]","[{""source_index"":10,""text"":""單吃偏甜""},{""source_index"":36,""text"":""很甜，香味聞起來偏化學""},{""source_index"":37,""text"":""水蜜桃味不明顯""}]",[],[],gpt-5.6-luna,comment-picks-v2-rewrite
e5cfc1fbb1a866d7c9a0262e89ddab0c7a18fea12695cbfb085d4852d361cfc0,萊爾富,重裝系列椒麻雞飯,[],[],"[{""source_index"":0,""text"":""109元，小菜量算多""},{""source_index"":2,""text"":""酸辣醬開胃，帶出異國味""}]","[{""source_index"":1,""text"":""主菜表現一般""}]",gpt-5.6-luna,comment-picks-v3-aspect-coverage
e5ec7d09abfef67c33a71e223885e609f3939986b82f44a0b3bc36f51ce04c0d,全家,東山綜合滷味,"[{""source_index"":0,""text"":""新增的軟條甜不辣很好吃""}]",[],[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
e5f725cef84ea75075afc757eb5ce16134abbf6dc61225cb54e333145f80850d,7-11,義式番茄雞肉湯沙拉,[],[],"[{""source_index"": 2, ""text"": ""糯麥不錯""}, {""source_index"": 9, ""text"": ""整體口感不錯""}]","[{""source_index"": 3, ""text"": ""其他食材只是勉強點綴""}, {""source_index"": 6, ""text"": ""這款偏貴""}, {""source_index"": 7, ""text"": ""只有兩三口份量""}]",gpt-5.6-luna,comment-picks-v2-rewrite
e6179bcf287166d86dde481dd1077f4f82ad69c2ec0b13b38d40e1f83f899ad2,萊爾富,綾鷹濃口綠茶,[],[],"[{""source_index"":3,""text"":""茶味濃厚但不苦澀""}]",[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
e62d28299188ed975849dac1c0b222caaf159c0226dfa93bda04e9d951ca45f7,全家,草莓大福,"[{""source_index"":17,""text"":""草莓微酸，香氣很足""},{""source_index"":42,""text"":""45元便宜又好吃，外面多半60元起""},{""source_index"":44,""text"":""每年都買，方便且仍比外面便宜""}]","[{""source_index"":20,""text"":""大福皮有怪味，所以整系列跳過""},{""source_index"":68,""text"":""草莓沒香氣也不酸，不推薦""},{""source_index"":90,""text"":""皮軟、紅豆偏甜，草莓不香""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
e6382ad378565f335f269bcc69b21637890fc3189be008ef167aa99f6ece72ea,7-11,和風葛粉八女抹茶拿鐵,"[{""source_index"":1,""text"":""甜度剛好""},{""source_index"":5,""text"":""葛粉味和抹茶很搭""}]","[{""source_index"":9,""text"":""抹茶味不足，整體偏甜且有粉感""},{""source_index"":15,""text"":""葛粉偏甜，原價不會買""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
e63f7128fa067a270aee5ddb7132914d67334a2f30bb86be51efe00bc687a416,全家,奶昔炭燒咖啡,"[{""source_index"":0,""text"":""不太甜""}]","[{""source_index"":6,""text"":""加米香是敗筆""},{""source_index"":14,""text"":""賣相很差，像吐的""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
e675cededb50e6874e00b6730a5442f1858fa9787561538ec9478a1adf5d05b8,7-11,泰山葡萄鮮冰茶,"[{""source_index"":0,""text"":""耐喝多年，喝不膩""}]",[],[],"[{""source_index"":2,""text"":""喝起來像沒氣的汽水""}]",gpt-5.6-luna,comment-picks-v3-aspect-coverage
e67a6233e992799dfc83136a03395c0c0b8c26daecbd8eadf771e0377be025ba,全家,杜老爺香菜白巧雪脆雪糕,[],"[{""source_index"":10,""text"":""價格偏高，味道偏淡""},{""source_index"":4,""text"":""不喜歡香菜做成冰棒""},{""source_index"":11,""text"":""綠色看起來像化工""}]","[{""source_index"":1,""text"":""白巧克力、花生很搭，口感脆""},{""source_index"":4,""text"":""香菜搭雪糕意外不錯""}]",[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
e68121d95275854d89b0f0c2d2c23276a3719467f1692867624e2efd8450dd4a,全家,經典蜂蜜蛋糕,[],[],"[{""source_index"":10,""text"":""打開有濃郁蜂蜜香""},{""source_index"":16,""text"":""蜂蜜香氣搭配得好""}]","[{""source_index"":17,""text"":""熱量也不能小覷""}]",gpt-5.6-luna,comment-picks-v2-rewrite
e6b3ff7479b98607fb7d6d828ccf77c6b47d98afab55a2c654e22297e7cc4280,全家,茶湯會觀音拿鐵,"[{""source_index"":23,""text"":""不錯喝，兩件68元會考慮""},{""source_index"":30,""text"":""像手搖店，但喝起來比較水""}]","[{""source_index"":9,""text"":""這價格寧願買店面""},{""source_index"":20,""text"":""喝起來太水，不喜歡""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
e6c0c0578b817885fe2a4b0a917159c71e4c8638eb68a4b24e705f350b3c5a75,萊爾富,白醬海鮮燉飯,"[{""source_index"":1,""text"":""蝦蛤好吃，醬量不膩""}]",[],[],"[{""source_index"":0,""text"":""99元偏貴""},{""source_index"":4,""text"":""白醬份量可再多""}]",gpt-5.6-luna,comment-picks-v3-aspect-coverage
e6c6eb2462cad789e4eda6b5cc0c4a5213af97de8d9d34e677f0663665c666a1,全家,三麗鷗合金車立牌組,"[{""source_index"":0,""text"":""可拆成敞篷車，很可愛""},{""source_index"":7,""text"":""漢頓和酷企鵝款都很可愛""}]",[],[],[],gpt-5.6-luna,comment-picks-v2-rewrite
e6e75270deb8c9dc7c12df34f6d01762d137a4c1727c7b49d708afde1cf83aec,7-11,一日野菜四色海藻,"[{""source_index"":19,""text"":""生菜系列中最喜歡這款""}]","[{""source_index"":0,""text"":""價格上漲後買不下手""},{""source_index"":12,""text"":""份量偏少""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
e6f4240627a694739e98b5e5c18c7fecbc833bc1eda93d5c814171d88614a198,7-11,航海王福袋,[],[],"[{""source_index"":1,""text"":""存錢筒比想像中大且好開""},{""source_index"":2,""text"":""推車輪子滑順，還能當桌子""}]","[{""source_index"":3,""text"":""零食偏少，1299元仍有點貴""}]",gpt-5.6-luna,comment-picks-v3-aspect-coverage
e6fa221ab926b5e26bd0372464b476ca560d2ebbe9972bb1241d9586292e3150,7-11,Q彈食感蛋糕捲巧克力鮮奶油核桃,[],[],[],"[{""source_index"":3,""text"":""核桃口感不討喜""}]",gpt-5.6-luna,comment-picks-v3-aspect-coverage
e73e31b07554924f08963b0e1e23e4fce15a3a6a7d1a0705021aaabc3c06f15d,全家,韓素燒若飯糰,"[{""source_index"":22,""text"":""微辣，吃起來還不錯""},{""source_index"":36,""text"":""用點數換購還行""},{""source_index"":45,""text"":""配無糖豆漿還可以，略辣""}]","[{""source_index"":38,""text"":""飯糰不夠粒粒分明""},{""source_index"":39,""text"":""沒味道又油，覺得難吃""},{""source_index"":46,""text"":""料少又辣，不好吃""}]",[],[],gpt-5.6-luna,comment-picks-v2-rewrite
e756e8e9a043d3dbe5f2e7adc2d62b12c309fd3edfc2de3262594d3bdf4441f5,7-11,握便當黑胡椒烤雞,"[{""source_index"":11,""text"":""59元肉量足，算划算""}]","[{""source_index"":6,""text"":""握便當加熱後很燙""},{""source_index"":4,""text"":""免拆封微波設計容易出問題""}]",[],[],gpt-5.6-luna,comment-picks-v2-rewrite
e7873222512aa965b28b49175e3dc319313571c6fd09b4a1087e07adb47d8cce,7-11,日本OHAYO焦糖烤布蕾冰淇淋,"[{""source_index"":1,""text"":""商品很可愛""}]","[{""source_index"":18,""text"":""台灣售價太貴""},{""source_index"":20,""text"":""焦糖部分太甜，吃過即可""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
e78bc9d40e0fd8bdc134e12843e9e9279efaa93b4635fd4661270049b559238e,全家,秘傳麻辣鯖魚,"[{""source_index"":0,""text"":""沒有明顯鯖魚腥味""}]","[{""source_index"":4,""text"":""鯖魚份量很少，幾乎沒味道""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
e7b8d79231893102c189ff9a79f8d5d799cbf3e5d76016193b6e8594002aa6b5,全家,爆餡藍莓餐包,"[{""source_index"":6,""text"":""藍莓果味能中和奶油餡""},{""source_index"":12,""text"":""加熱後很好吃""}]",[],[],[],gpt-5.6-luna,comment-picks-v2-rewrite
e7bee1ddea9fefcd746fedab6d7f869e4cd0e32fc6e4f7a0b1dd9b51b798a430,全家,義美奶茶,[],[],"[{""source_index"":10,""text"":""義美奶茶真的很好喝""}]",[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
e7c4173c250e2901adf41d27c89eb57ff29acb37b1486de7a629c179079f5b2b,7-11,明治指定巧克力,"[{""source_index"":9,""text"":""商品很可愛""}]","[{""source_index"":1,""text"":""金屬硬物可能刮傷螢幕""},{""source_index"":4,""text"":""塑膠掛片質感不佳""}]",[],[],gpt-5.6-luna,comment-picks-v2-rewrite
e7e5276ca9bfe27d08d00c08907fb8d54b233f1bcc3a0098dbce2f65a2bcdd8e,全家,詹姆士香蒜胡椒肉骨茶泡麵,"[{""source_index"":2,""text"":""白湯風格，個人喜歡""},{""source_index"":11,""text"":""泡麵麵體也好吃""},{""source_index"":23,""text"":""胡椒粉減半後仍好吃""}]","[{""source_index"":17,""text"":""蒜味很重，吃過一次不回購""},{""source_index"":25,""text"":""幾乎就是胡椒粉湯""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
e7ec4beaacd71b61cb1d2ae2440a67559f056b83000a07f255585f1eb17fe618,7-11,法式檸檬塔,[],[],[],"[{""source_index"":3,""text"":""酸度夠但帶有香精味""},{""source_index"":4,""text"":""塔皮偏濕軟，不會再回購""}]",gpt-5.6-luna,comment-picks-v3-aspect-coverage
e7f14834c5b791b7fa34ad823a81a6b051d8d3f71bafd09556be573501607253,全家,伯爵可可舒芙蕾布丁,[],"[{""source_index"":5,""text"":""整體味道不搭，最後沒吃完""},{""source_index"":14,""text"":""伯爵布丁有股像肥皂的味道""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
e806edff1e6a5d7a5affdfa137bdb17a7a8855139082e66e5dc43b572bd7bdb7,全家,味味A排骨雞醬香嫩雞胸,"[{""source_index"":5,""text"":""不太鹹，點數加購划算""},{""source_index"":30,""text"":""可放進泡麵加料""},{""source_index"":36,""text"":""蓋掉即食雞胸的臭味""}]","[{""source_index"":14,""text"":""味道不鹹也不香，和想像有落差""},{""source_index"":23,""text"":""好吃但雞胸很小塊""},{""source_index"":51,""text"":""口感像蛋白丁，不像雞胸絲""}]",[],[],gpt-5.6-luna,comment-picks-v2-rewrite
e82994d1884a6dcb1df8029beaa897194f6d9d0be534de4a439d0af01e770180,全家,白醬海味鹹派,"[{""source_index"":4,""text"":""烤箱烤好吃，偏鹹仍會回購""}]","[{""source_index"":12,""text"":""太鹹，但味道仍好吃""},{""source_index"":15,""text"":""只有兩條蟹肉棒，存在感低""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
e8441b730840f6a21ec447b8846fb48559f37dc7ddc8c14874cc64b5bc06c90b,全家,百事生可樂,"[{""source_index"":13,""text"":""比Zero好喝，氣多且代糖味少""}]","[{""source_index"":3,""text"":""不喜歡代糖喝後的甜味""},{""source_index"":26,""text"":""芭樂味怪，尾韻微苦""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
e8840a20e2f328b833f7a5b7afa86ff144ecf3339c4fede1f4be25800e4129ad,全家,unopasta南洋紅咖哩豬義大利麵,"[{""source_index"":2,""text"":""打折才買，紅咖哩義大利麵還不錯""},{""source_index"":6,""text"":""醬汁很夠，每根麵都有沾到""}]","[{""source_index"":5,""text"":""義大利麵普普，特價再買""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
e8931fd9c3b438f1d7421a302733e630ea63440a2e55bc4ef600ed137ed0cd88,7-11,鹽烤麻辣雞心,"[{""source_index"":3,""text"":""一包約18顆，份量足""},{""source_index"":30,""text"":""口感偏嫩，不會柴""},{""source_index"":42,""text"":""有烤焦香，味道不錯""}]","[{""source_index"":0,""text"":""單吃偏鹹""},{""source_index"":48,""text"":""有包裝只剩14顆""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
e8a87c31cd4dacd07d32f1f95c47d2ef435e85bffcbfeb50fcfcb48206a7692d,7-11,iseLect嚴選素材經典拿鐵咖啡,[],"[{""source_index"":3,""text"":""少25ml還漲價""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
e8aaeee3402457c9bbfff4c31afbbcbe15538c41c337adcc2e614dd5c3a05c2f,全家,新招牌腿排便當,"[{""source_index"":3,""text"":""辣感明顯，嗜辣者會喜歡""}]",[],[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
e8d7f9f72ccbe19b3fde540d6286d3fe7b5210df4e670d015034244ca4b7c27e,7-11,茶裏王茉莉龍井,"[{""source_index"":0,""text"":""茉莉龍井比較耐喝""},{""source_index"":1,""text"":""茉莉香氣淡雅""}]",[],[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
e8e04f4dc652d3451fcf3cecb97a0b41d7bf4da0b24251a3b83339c47da9fa91,全家,木瓜牛奶霜淇淋,"[{""source_index"":0,""text"":""木瓜口味還原，幾乎沒有重香料味""},{""source_index"":10,""text"":""純木瓜牛奶比綜合好吃""}]","[{""source_index"":29,""text"":""木瓜口味很甜""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
e8e28252cc44a3f18d19838ff5ac942c35cd28cc3c97a7e3d9401071e665f916,全家,韓式炸G,[],[],[],"[{""source_index"":16,""text"":""韓式炸G素味重，口味沒加分""}]",gpt-5.6-luna,comment-picks-v3-aspect-coverage
e92530719e7f2a4c87121e878d4726dd63e8c6c6795f42fe0048cdc090ce9ff4,全家,鼎泰豐香辣醬雞肉烤飯糰,"[{""source_index"":2,""text"":""鼎泰豐香辣醬好吃""}]","[{""source_index"":0,""text"":""味道好吃但肉很少，不值得""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
e95f0b07e14e9be6646a125456d4dc729fcdfe856bbf369ec33eeb3f99792929,萊爾富,冷萃蜜香紅茶,[],[],[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
e96560d2a3606452580184ac6ba71b398d3e80d890b5e06a08163cc65d0d24e2,7-11,泰奶霜淇淋in牛奶,"[{""source_index"":1,""text"":""100多元，價格還可以""},{""source_index"":11,""text"":""泰式奶昔風味不錯""}]","[{""source_index"":9,""text"":""加鮮奶後味道就不對""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
e9720f644ecb0f3c4649f34619dc0db033897750e8e13a17cf923d2cad01b818,全家,維也納奶油餐包,"[{""source_index"":12,""text"":""成分單純，整體好吃""},{""source_index"":19,""text"":""看到這款通常會選""},{""source_index"":30,""text"":""不加熱也好吃""}]","[{""source_index"":20,""text"":""甜度有點高""},{""source_index"":36,""text"":""覺得份量有點變小""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
e979111401e79f2adfe687fb4ecee9e890b450f655951f3ba1a67aa7bd26287c,全家,阿奇儂乳酸脆樂冰,"[{""source_index"":0,""text"":""口感清爽，適合消暑，熱量也低""}]","[{""source_index"":1,""text"":""中間像包冰塊，口感不佳""},{""source_index"":11,""text"":""原價太貴""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
e98284d06b7fda9fc8f0008e67d7d22ec7905dcfc4b7c795c6254089e7620a7b,7-11,法國巴黎女孩blonde金啤酒,[],[],"[{""source_index"":3,""text"":""啤酒花香味很棒""},{""source_index"":4,""text"":""苦味中帶偏甜的口感""},{""source_index"":10,""text"":""有折扣時較值得買""}]","[{""source_index"":11,""text"":""瓶身設計感偏普通""}]",gpt-5.6-luna,comment-picks-v3-aspect-coverage
e987b0f12a9465fc540ba727f87017c5119af3997d37d78b2512f1f60f912902,7-11,龜記蘋果紅萱,[],"[{""source_index"":5,""text"":""平常喝三分糖會覺得偏甜""}]",[],[],gpt-5.6-luna,comment-picks-v2-rewrite
e994d3ba54e21048c72911d4d14cd2a064ae3a66b7b7f44d6a80cdde461cfb09,全家,焦糖海鹽麵包,[],[],[],[],gpt-5.6-luna,comment-picks-v2-rewrite
e9b4348a3f5f4fa2e04c9dc074b45cdc11b5156adcda0827959a46b937b2b45c,全家,贅沢巧克力x哈密瓜霜淇淋,"[{""source_index"":22,""text"":""兩種口味單吃、混吃都好吃""},{""source_index"":23,""text"":""綜合口味清爽，味道不互蓋""},{""source_index"":27,""text"":""巧克力微苦，襯托哈密瓜味""}]","[{""source_index"":40,""text"":""巧克力不錯，但不喜歡哈密瓜味""},{""source_index"":49,""text"":""綜合時巧克力會蓋掉哈密瓜味""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
e9c359da91b2a767f61314bf429d99859123996125023e141b4f8a3e84ae8526,全家,青花驕麻辣鍋牛肉麵,"[{""source_index"":10,""text"":""65元嚐鮮可接受，豆腐有特色""}]","[{""source_index"":11,""text"":""只有一點點麻，也不辣""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
e9ddb08bb9443680585e092f382d1c227760be66e97b9f9a768faf545318ea4e,7-11,熱壓土司松露嫩蛋,"[{""source_index"":8,""text"":""喜歡松露味，適合運動後吃""}]","[{""source_index"":1,""text"":""之前吃起來有臭味""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
e9e529f35abfd9dd315747ee8aef050f68f1d1251ea20a4827239a59c43fcbef,7-11,昂舒巴黎草莓雙餡泡芙,[],[],[],"[{""source_index"":2,""text"":""草莓餡偏甜，奶油餡普通""},{""source_index"":3,""text"":""吃一個會膩，適合分享""},{""source_index"":4,""text"":""回購意願不高""}]",gpt-5.6-luna,comment-picks-v3-aspect-coverage
e9f552f482b4eacbb239d923769996b8bdf86a20674f8bd47e62b2366d9f30d5,全家,玩具總動員餐盒,[],"[{""source_index"":4,""text"":""飯捲只是食物，毫無美味可言""},{""source_index"":8,""text"":""贈品隨機，立刻退燒""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
e9f7980490687bbd915006b80077e798e36d74d045e1bc105bf7a6a5cb7de9ad,7-11,辛奇醬炒牛肉便當,"[{""source_index"":2,""text"":""打折會買，炒牛肉好吃""},{""source_index"":3,""text"":""泡菜牛肉、玉米、煎蛋、冬粉都好吃""},{""source_index"":11,""text"":""109元比其他聯名便當划算""}]","[{""source_index"":18,""text"":""配料少、白飯偏多""},{""source_index"":34,""text"":""109元吃起來有點貴""},{""source_index"":40,""text"":""主餐牛肉有點少""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
ea25f79cdb99091d44875acfb9c23d46e552174baa1a513783bd42a83224704f,7-11,雞汁香筍,"[{""source_index"":1,""text"":""筍絲裡真的有雞肉""}]",[],[],"[{""source_index"":3,""text"":""不加熱時油感很重""},{""source_index"":6,""text"":""有人覺得口味偏鹹""}]",gpt-5.6-luna,comment-picks-v3-aspect-coverage
ea3f256eb85bc659922cd3552efcd7622dada695d5c78e0c94c4c86d404372d9,全家,莓果森林奶茶,"[{""source_index"":10,""text"":""包裝可愛""}]","[{""source_index"":5,""text"":""莓果味像感冒糖漿，不喜歡""},{""source_index"":9,""text"":""香精味重，奶茶喝不完""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
ea436235caea0d3f7640c66b17bac4ac1463da82ba0c6f90de8e8ad0c6436d92,全家,杯塞,[],"[{""source_index"":3,""text"":""紙盒不透明，看不出杯塞款式""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
ea511c802805546d49a90bac931f6fc9ccf7d9729aa62e3cf601295fa7f75eec,7-11,Lupulus雲霧IPA,[],[],"[{""source_index"":3,""text"":""IPA不屬於醇厚苦味型""},{""source_index"":4,""text"":""IPA偏淡，尾韻帶有香氣""}]",[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
ea69b0b38c81ede4e88d9fe21e8e6f5e973214e6dbba07dc63676e5f2068786d,全家,鼎泰豐香辣醬粉絲煲,[],"[{""source_index"":0,""text"":""鈉含量偏高""}]","[{""source_index"":4,""text"":""入口入味，辣味後來才明顯，肉末量多""}]",[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
ea76cf59acca1066e45e5c8d5acdfce4fff3100c9055f531f841b26c9136b16b,全家,乖乖玉米脆條屏東檸檬巧克力,"[{""source_index"":4,""text"":""有可可碎粒，感覺很有料""},{""source_index"":5,""text"":""巧克力帶果酸風味""},{""source_index"":11,""text"":""聯名款只要39元""}]","[{""source_index"":1,""text"":""不喜歡這種微苦口感""},{""source_index"":10,""text"":""價格偏高""}]",[],[],gpt-5.6-luna,comment-picks-v2-rewrite
ea7d96acfd0cfd83a508276372f268e04ae6edb0c92c9a5b6c80ed615dae27ac,全家,蒜滷財運大吉腿油飯,"[{""source_index"":1,""text"":""特價不到100元，附大雞腿""},{""source_index"":7,""text"":""雞腿很大""}]","[{""source_index"":3,""text"":""油飯份量看起來偏少""}]",[],[],gpt-5.6-luna,comment-picks-v3-aspect-coverage
