comment_id,品牌,商品,留言tag,留言內容,模型分數,模型判定,你的判定,你的分數,備註
M.1781314003.A.449#009,全家,"：莊園牛奶霜淇淋49
取件優惠買一送一",推,這兩週都有給優惠券能領捏 ~ 不一定要領貨,+0.880,正向,,,
M.1779631192.A.AC3#009,全家,：媽媽煮藝 蒜香綜合滷味49/香蒜胡椒肉骨茶麵79,推,現在泡麵價格真的越來越高，不過這款至少感覺不是空虛系的,+0.880,正向,,,
M.1778802633.A.CF9#024,全家,：紅豆燕麥麵包/檸檬燕麥豆漿餐包，都39$,推,比較喜歡鹽可頌那款 麥味蠻重的 口感也不錯,+0.880,正向,,,
M.1779098572.A.2A7#000,7-11,：檸檬卡士達綜合水果三明治/65$,推,醬感覺更偏優格醬，然後裡面的水果吃起來都是罐頭感,+0.880,正向,,,
M.1778591362.A.765#003,7-11,"：
7-11 猋師傅重量級饗宴大大大雞排 / 原價99元 特價66元",推,買二送一優惠剛過 不考慮,+0.880,正向,,,
M.1778671237.A.AE3#005,全家,"：
全家 FamilyMart x 大埔鐵板燒 爆炒雞丁飯 / $99",推,會不會直接去吃大埔還比較划算XDD,+0.880,正向,,,
M.1777800924.A.99F#012,7-11,"：
雙腸大亨堡   75",推,其實優惠也才3塊還4塊錢而已==,+0.880,正向,,,
M.1777893021.A.2B4#002,全家,：「泰式奶茶x起司蛋糕霜淇淋 兩支55元,推,和起司一起搭著吃還不錯!如果喜歡甜味的人 可能會愛單口味吧,+0.880,正向,,,
M.1778036544.A.530#008,全家,"：單品拿鐵(中)90
提拉米蘇半價25",推,比較喜歡瓜地馬拉安提瓜的香氣，酸味比較明顯,+0.880,正向,,,
M.1778297822.A.515#003,全家,"：嫩烤香料雞胸排蔬滿盒/129
        
(區域型商品請註明 試吃試用品",推,當初優惠也是選這款買，還請門市特別進貨，不然架上永遠只有一個。,+0.880,正向,,,
M.1777436690.A.C51#012,全家,"：99
        
(區域型商品請註明 試吃試用品請標示價格0元)",推,沒包手沒味道,+0.880,正向,,,
M.1776909205.A.C10#028,全家,"：蜜桃山茶花金萱奶蓋雪糕49
買三支可以抽抽樂",推,吃過幾種口味都不錯 新出的蜜桃跟芭樂更喜歡芭樂,+0.880,正向,,,
M.1776014133.A.E00#000,全家,"：夏茉紅心芭樂/$38
        
(區域型商品請註明 試吃試用品請標示價",推,如果有發優惠券想買~最近變熱 會想喝飲料,+0.880,正向,,,
M.1776014133.A.E00#005,全家,"：夏茉紅心芭樂/$38
        
(區域型商品請註明 試吃試用品請標示價",推,喝完想喝清心的紅心芭樂優多了,+0.880,正向,,,
M.1776225558.A.E27#019,7-11,"：

7-11 純喫茶 金萱青茶(無糖)

https://i.mopix.cc",推,這款還行 但還是會優先選無糖綠,+0.880,正向,,,
M.1776509174.A.773#020,全家,"：全家霜淇淋 起司+咖啡口味
應該是之前用剩的口味 口味表示是用手寫呈現

(區",推,喜歡起司+1 很濃口感很好,+0.880,正向,,,
M.1775492006.A.16F#050,全家,"：開心果霜淇淋/ 5支$188
        
(區域型商品請註明 試吃試用品",推,比較喜歡這次的 沒有上次那麼甜 我覺得不錯了,+0.880,正向,,,
M.1774666613.A.F18#028,7-11,"：
    芬達汽水 葡萄口味 / 一件 $27、兩件 $49
        ",推,小時候有 但忘記什麼味道了 最喜歡的是芬達香蘋口味,+0.880,正向,,,
M.1774112122.A.263#001,7-11,：麻辣奶油鮮蝦義大利麵/149元,推,i 珍食再買比較划算,+0.880,正向,,,
M.1773672414.A.AA0#001,全家,"：抹茶蒙布朗布丁/65 元 (活動期間八折 52 元)
        
(區域",推,抹茶口味的布丁有興趣~希望之後會發優惠券,+0.880,正向,,,
M.1773395634.A.392#034,全家,：好吃雞肉便當 89元,推,我覺得這份算不錯的耶，喜歡飯有拌倒醬汁的部分拌到,+0.880,正向,,,
M.1770959967.A.F0E#001,全家,"：
        [滷財運大吉腿油飯 129元",推,友善時光滿划算的不到100元附大雞腿還行,+0.880,正向,,,
M.1769885392.A.81C#022,7-11,"：半熟玉子烤雞松露燉飯/129
        
(區域型商品請註明 試吃試用品",推,不錯 還滿濃的 肉和蛋也不難吃,+0.880,正向,,,
M.1770259783.A.4B0#025,全家,"：49，加購金湯匙18
        
(區域型商品請註明 試吃試用品請標示價",推,https://i.mopix.cc/LtVckR.jpg加了草莓優格就變成廉價感的味道(?),+0.880,正向,,,
M.1769831936.A.C50#034,萊爾富,"：鰻魚飯 139元

: 異了...飯上則是有著鰻魚的醬汁帶點微甜，會讓人一口接",推,笑鼠不是很嗆超派?快過完年了連傳票都沒有是沒種提告逆=摳連只會鍵盤嘴砲酸酸繼續耍優越感盡量笑~這輩子就醬嚕=悲哀ㄧ堆下幹柵欄仔來刷存在感嘴砲無能狂吠丟臉沒救嚕!=,+0.880,正向,,,
M.1779963076.A.371#028,全家,：番茄起司手工千層麵 / 109,推,之前搭配一個雞胸剝成絲一起吃覺得很不錯,+0.888,正向,,,
M.1777273813.A.723#015,全家,：魔王愛吃辣雞堡/65,推,友善時光有拿，很不錯,+0.888,正向,,,
M.1774440426.A.896#003,全家,"：

55元 甜點兩件六九折",推,外層抹茶微苦，搭配甜甜的內餡很不錯,+0.888,正向,,,
M.1773813683.A.113#025,全家,"：
        
(區域型商品請註明 試吃試用品請標示價格0元)


55元",推,聽起來很不錯欸希望不要太甜220大卡是真的好XD,+0.888,正向,,,
M.1773899447.A.3B8#007,全家,"：
巧克力雙餡Q皮雪燒55，搭咖啡半價",推,看起來很不錯耶 感謝分享,+0.888,正向,,,
M.1773031591.A.068#026,全家,：抹茶霜淇淋兩支55/抹茶千層59,推,苦甜路線好像很不錯欸,+0.888,正向,,,
M.1773395634.A.392#013,全家,：好吃雞肉便當 89元,推,89元很不錯了吧不過如果附近有正常雞肉本舖便當我還是會選餐廳,+0.888,正向,,,
M.1771503692.A.77C#002,全家,"：北海道哈密瓜霜淇淋49
第二支5元",推,很不錯 真有哈密瓜味 也清爽,+0.888,正向,,,
M.1771873049.A.59A#001,7-11,：7-11 新台味-麻油雞個人鍋 $69 65折$45,推,這系列我吃過酸菜白肉 也是很不錯是冷藏區但是碗沒有很大 要小心倒,+0.888,正向,,,
M.1769624813.A.F3D#004,7-11,"：鰻魚飯 139元
        
(區域型商品請註明 試吃試用品請標示價格0",推,這個賣相看起來很香,+0.888,正向,,,
M.1769624813.A.F3D#010,7-11,"：鰻魚飯 139元
        
(區域型商品請註明 試吃試用品請標示價格0",推,看起來很不錯欸 有看到會想買來吃吃看,+0.888,正向,,,
M.1770896914.A.33C#001,全家,"：贅沢巧克力霜淇淋 隨買跨店取4支98
        
(區域型商品請註明 試",推,巧克力味好濃郁 我也很喜歡,+0.892,正向,,,
M.1772254171.A.983#011,全家,"：可可生甜甜圈/49
        
(區域型商品請註明 試吃試用品請標示價格",推,這款好吃，香草口味的也不錯,+0.893,正向,,,
M.1769575272.A.B3A#015,全家,"：鮑滿福氣中華燴麵99/鮮乳坊馬鈴薯玉米濃湯55
折5元",推,燴麵很好吃，醬香味很夠又不會太鹹,+0.893,正向,,,
M.1770175271.A.571#029,全家,：贅澤巧克力霜淇淋 $49,推,蠻喜歡吃起來帶苦味的巧克力 比較不膩,+0.896,正向,,,
M.1779422438.A.930#017,全家,"：一度贊蒜味豚骨麵59
蒜香綜合滷味49
深夜食堂優惠-10元",推,這濃系列泡麵都蠻好吃 酸菜 番茄的口味也是,+0.900,正向,,,
M.1778498191.A.E41#005,全家,"：牧場直送4.0花生牛奶雪糕 40 優惠券買一送一
        
(區域型商",推,好吃 花生味跟奶味都蠻濃的 大小適中不會偏小 用優惠券很OK,+0.900,正向,,,
M.1775476246.A.4C1#014,7-11,"：
35
2包55",推,老朋友口味最好吃，比較不鹹,+0.900,正向,,,
M.1773813683.A.113#009,全家,"：
        
(區域型商品請註明 試吃試用品請標示價格0元)


55元",推,感謝版友推薦！真的不錯吃,+0.900,正向,,,
M.1773813683.A.113#036,全家,"：
        
(區域型商品請註明 試吃試用品請標示價格0元)


55元",推,這款算濃郁  很好吃 很想買來囤XD,+0.900,正向,,,
M.1773904715.A.93F#004,OK,"：光泉優質蛋白牛奶/一起結帳忘記了
        
(區域型商品請註明 試吃試",推,感謝分享，巧克力口味的好像不錯喔，明天去WG練完來買一下，補充蛋白質讚！,+0.900,正向,,,
M.1778802633.A.CF9#019,全家,：紅豆燕麥麵包/檸檬燕麥豆漿餐包，都39$,推,吃了紅豆跟檸檬 更喜歡紅豆 內餡口感很不錯,+0.904,正向,,,
M.1776751927.A.6B2#003,萊爾富,：77乳加星球含餡巧克力,推,77最近喜歡濃巧酥 好吃！,+0.907,正向,,,
M.1776225558.A.E27#013,7-11,"：

7-11 純喫茶 金萱青茶(無糖)

https://i.mopix.cc",推,奶味微微，喜歡強烈奶味的唯一推薦康青龍金萱，但首先要先找到一間康青龍QQ個人覺得這款還不錯喝，跟外面手搖味道差不多，雖然價格也是。,+0.907,正向,,,
M.1778745065.A.BF9#003,7-11,：BF薄荷岩鹽檸檬糖/35,推,這個不錯，小孩很喜歡吃,+0.912,正向,,,
M.1777896571.A.455#003,全家,"：泰式奶茶霜淇淋 兩支55
        
(區域型商品請註明 試吃試用品請標",推,我覺得超像麥香奶茶的,+0.912,正向,,,
M.1776909205.A.C10#037,全家,"：蜜桃山茶花金萱奶蓋雪糕49
買三支可以抽抽樂",推,很喜歡 吃完整根也不膩,+0.912,正向,,,
M.1770259783.A.4B0#047,全家,"：49，加購金湯匙18
        
(區域型商品請註明 試吃試用品請標示價",推,很喜歡帶苦的巧克力味 這次的不錯吃,+0.912,正向,,,
M.1773885437.A.E88#008,全家,：抹茶生巧起斯塔/$45,推,覺得抹茶味蠻濃的耶 喜歡~ 如果放冷凍好吃的話想要囤～,+0.913,正向,,,
M.1781877949.A.479#028,全家,：詹姆士香蒜胡椒肉骨茶泡麵 79元,推,蒜味和麵體是我喜歡的,+0.920,正向,,,
M.1781065583.A.1DF#019,全家,"：焦糖拿鐵烤雞細扁麵 99元
        
(區域型商品請註明 試吃試用品請",推,真的是咖啡味 但會覺得咖啡出現在這裡要幹嘛XD我想喜歡麻醬麵的人應該會喜歡這款,+0.920,正向,,,
M.1781065583.A.1DF#034,全家,"：焦糖拿鐵烤雞細扁麵 99元
        
(區域型商品請註明 試吃試用品請",推,哈哈哈哈我滿喜歡的欸吃了好幾次,+0.920,正向,,,
M.1781364359.A.6DB#018,全家,：藤椒雞丁炒飯/$95,推,蠻好吃 友善時光的話不錯,+0.920,正向,,,
M.1779890653.A.577#022,全家,"：
        
(區域型商品請註明 試吃試用品請標示價格0元)",推,好喜歡樓主那句既然吃冰了就不要在乎熱量,+0.920,正向,,,
M.1780233212.A.A43#018,7-11,"：
89",推,欸 我喜歡軟爛的粽子最好是拆粽葉時會解體的那種(X,+0.920,正向,,,
M.1779344011.A.322#002,全家,"：健身G肉餐盒 /99元
        (區域型商品請註明 試吃試用品請標示價",推,我也喜歡這個餐盒，買過許多次,+0.920,正向,,,
M.1779628958.A.1CB#000,7-11,"：潮粵坊鴨肉捲餅/79
        
(區域型商品請註明 試吃試用品請標示價",推,我是喜歡吃甜的人，但是覺得醬料太甜捲餅系列最超值的還是會爆漿起司熏腸裡面熏腸好多,+0.920,正向,,,
M.1779628958.A.1CB#002,7-11,"：潮粵坊鴨肉捲餅/79
        
(區域型商品請註明 試吃試用品請標示價",推,愛吃甜，我還挺喜歡的,+0.920,正向,,,
M.1778802633.A.CF9#011,全家,：紅豆燕麥麵包/檸檬燕麥豆漿餐包，都39$,推,喜歡這款紅豆勝過一般版的 可能因為有燕麥,+0.920,正向,,,
M.1778398222.A.F21#006,全家,：,推,這成分感覺走養生路線 喜歡無糖的人可能比較能接受,+0.920,正向,,,
M.1778545603.A.998#042,7-11,"：茶裏王 正山小種/39元
        
(區域型商品請註明 試吃試用品請標",推,我也是喜歡那個茉莉茶香味 會回購,+0.920,正向,,,
M.1778545603.A.998#065,7-11,"：茶裏王 正山小種/39元
        
(區域型商品請註明 試吃試用品請標",推,喜歡他的瓶子,+0.920,正向,,,
M.1778570182.A.7E1#010,7-11,"：紅豆丹麥吐司
        
(區域型商品請註明 試吃試用品請標示價格0元)",推,這個我喜歡小七的,+0.920,正向,,,
M.1778671237.A.AE3#004,全家,"：
全家 FamilyMart x 大埔鐵板燒 爆炒雞丁飯 / $99",推,這個不錯吃 比炒麵好吃,+0.920,正向,,,
M.1777784320.A.A01#020,7-11,"：泰式奶茶霜淇淋/49元
~5/5 5康康任兩件55元",推,最喜歡的起司回來了耶,+0.920,正向,,,
M.1777872784.A.E01#015,全家,：茉莉茶園 紅柚淺焙  $28元（嚐鮮價）,推,比起來我還是比較喜歡富蘋熟成紅,+0.920,正向,,,
M.1778038540.A.9E9#022,全家,"：好多蛋59$/鮪魚起司溏心蛋45$
第二件六折",推,推好多蛋~喜歡芥末口味的,+0.920,正向,,,
M.1777555070.A.1FD#000,7-11,：青醬蛤蜊義大利麵 $89,推,起司肉醬，蒜香蛤蜊義大利麵都好吃,+0.920,正向,,,
M.1777555070.A.1FD#001,7-11,：青醬蛤蜊義大利麵 $89,推,蒜香蛤蜊麵很好吃 不知道吃什麼就選它,+0.920,正向,,,
M.1777555070.A.1FD#003,7-11,：青醬蛤蜊義大利麵 $89,推,我喜歡白醬焗飯 圓形盤子那款 醬夠多夠濕潤,+0.920,正向,,,
M.1777628609.A.A2D#020,全家,"：直立式發光招牌吊飾
消費滿688送的",推,喜歡星星太陽那款！很經典,+0.920,正向,,,
M.1776751927.A.6B2#002,萊爾富,：77乳加星球含餡巧克力,推,我倒滿喜歡花生可可的已經買三次了...,+0.920,正向,,,
M.1776751927.A.6B2#009,萊爾富,：77乳加星球含餡巧克力,推,螞蟻人喜歡,+0.920,正向,,,
M.1776909205.A.C10#001,全家,"：蜜桃山茶花金萱奶蓋雪糕49
買三支可以抽抽樂",推,好吃 紅心芭樂也不錯,+0.920,正向,,,
M.1777307327.A.215#030,全家,大醇豆無加糖黑豆漿,推,我倒是較喜歡黑豆漿，改天來買試喝看看,+0.920,正向,,,
M.1777307327.A.215#045,全家,大醇豆無加糖黑豆漿,推,我喜歡炭火味,+0.920,正向,,,
M.1775702718.A.4E4#031,全家,"：香草卡士達甜甜圈/$49
        
(區域型商品請註明 試吃試用品請標",推,相較下比較喜歡可可口味~有點苦甜 還行,+0.920,正向,,,
M.1776335202.A.EAE#008,全家,"：
        
 特價29, 原價89


https://meee.co",推,我喜歡那個辣味,+0.920,正向,,,
M.1776509174.A.773#021,全家,"：全家霜淇淋 起司+咖啡口味
應該是之前用剩的口味 口味表示是用手寫呈現

(區",推,我比較喜歡起司單口味,+0.920,正向,,,
M.1775476246.A.4C1#019,7-11,"：
35
2包55",推,香菜貢丸湯很好吃欸,+0.920,正向,,,
M.1774666613.A.F18#014,7-11,"：
    芬達汽水 葡萄口味 / 一件 $27、兩件 $49
        ",推,芬達最喜歡葡萄口味的了,+0.920,正向,,,
M.1774939183.A.A99#007,7-11,：7-11 翻轉肉鬆飯糰/36元,推,適合喜歡吃肉鬆的人,+0.920,正向,,,
M.1774969371.A.9C3#001,全家,：厚豆腐蛋白蕈菇豬肉堡 $ 59,推,我挺喜歡這款的~飲控期間有時會買,+0.920,正向,,,
M.1774969371.A.9C3#002,全家,：厚豆腐蛋白蕈菇豬肉堡 $ 59,推,我也是滿喜歡這款的，減肥控制熱量好用,+0.920,正向,,,
M.1774373781.A.22D#003,全家,"：
鮮蝦旬彩炊飯飯糰 $39",推,蝦子我還好 但裡面有喜歡的大麥仁,+0.920,正向,,,
M.1774415451.A.884#002,全家,：綿柔鮮奶土司/88折25元,推,這好吃 小麥的那個也不錯,+0.920,正向,,,
M.1774415451.A.884#005,全家,：綿柔鮮奶土司/88折25元,推,喜歡家庭號厚切,+0.920,正向,,,
M.1774415451.A.884#010,全家,：綿柔鮮奶土司/88折25元,推,醇乳香一般跟厚片都好吃,+0.920,正向,,,
M.1774459052.A.EA9#000,7-11,"：海鮮青醬焗飯 $89
        
(區域型商品請註明 試吃試用品請標示價",推,"推,吃過一次同樣比較喜歡魚排款",+0.920,正向,,,
M.1773672414.A.AA0#008,全家,"：抹茶蒙布朗布丁/65 元 (活動期間八折 52 元)
        
(區域",推,本身對紅豆還好~布丁的部分我是喜歡的,+0.920,正向,,,
M.1773672414.A.AA0#012,全家,"：抹茶蒙布朗布丁/65 元 (活動期間八折 52 元)
        
(區域",推,假日買了起司塔跟布丁，兩種都還可，喜歡甜的可選布丁,+0.920,正向,,,
M.1773899447.A.3B8#002,全家,"：
巧克力雙餡Q皮雪燒55，搭咖啡半價",推,昨天買了這個跟巴斯克 更喜歡巴斯克,+0.920,正向,,,
M.1773899447.A.3B8#017,全家,"：
巧克力雙餡Q皮雪燒55，搭咖啡半價",推,昨天買了酒香泡芙  好好吃,+0.920,正向,,,
M.1772783587.A.287#036,7-11,：半熟玉子辣擔擔義大利麵/129,推,覺得還不錯 麵條蠻好吃的,+0.920,正向,,,
M.1772947670.A.513#002,7-11,"：韓式辣醬鮪魚夾心吐司 40元
        (區域型商品請註明 試吃試用品請",推,看起來不錯 要加熱嗎？感覺加熱後好吃,+0.920,正向,,,
M.1773031591.A.068#004,全家,：抹茶霜淇淋兩支55/抹茶千層59,推,喜歡千層,+0.920,正向,,,
M.1773242736.A.E8D#005,7-11,"：極饗蕃茄蛋湯麵 89(I珍食58）
        
(區域型商品請註明 試吃",推,喜歡蕃茄蛋，會想吃吃看,+0.920,正向,,,
M.1773459347.A.2CA#051,全家,：惡魔乳酪生義大利麵/99,推,我們已經快變神農氏嚐百草~喜歡之前的青青,+0.920,正向,,,
M.1772633676.A.12D#008,7-11,"：原萃鍋煮風味麥茶/$30

p.s 現在新上市特價是一瓶$23 兩瓶$40",推,跟麥萃比起來比較喜歡這個,+0.920,正向,,,
M.1771503692.A.77C#015,全家,"：北海道哈密瓜霜淇淋49
第二支5元",推,好好吃欸這口味 有甜但不會膩,+0.920,正向,,,
M.1771503692.A.77C#028,全家,"：北海道哈密瓜霜淇淋49
第二支5元",推,哈密瓜多年前出過一次 那時候就很好吃了唯一不會吃起來像香精糖果的水果口味,+0.920,正向,,,
M.1771726484.A.0F4#009,全家,全家 喵咪布丁風味奶油包,推,這不錯吃 內餡蠻多的 回購多次,+0.920,正向,,,
M.1770611770.A.3B9#013,7-11,"：乖乖奶油椰子霜淇淋  49
        
(區域型商品請註明 試吃試用品請",推,跟想像中的味道一樣 喜歡,+0.920,正向,,,
M.1770801857.A.973#007,全家,"：贅沢巧克力霜淇淋/贅沢巧克力霜淇淋
都49$",推,喜歡生甜甜圈,+0.920,正向,,,
M.1770811746.A.E9F#004,7-11,：天婦羅蕎麥風味湯麵 $109,推,這款好吃ㄝ！湯我也覺得不錯喝,+0.920,正向,,,
M.1770175271.A.571#023,全家,：贅澤巧克力霜淇淋 $49,推,巧克力味很濃 微苦 我覺得蠻好吃的,+0.920,正向,,,
M.1770175271.A.571#027,全家,：贅澤巧克力霜淇淋 $49,推,喜歡這支超過比利時，比利時有點太甜了,+0.920,正向,,,
M.1770180536.A.A76#013,全家,"：38元
        
(區域型商品請註明 試吃試用品請標示價格0元)",推,相較之下，香菜冰棒好吃很多,+0.920,正向,,,
